Id,Servicio wifi a bordo,Hora de salida/llegada conveniente,Facilidad de reserva en línea,Ubicación de la puerta,Alimentos y bebidas,Embarque en línea,Comodidad del asiento,Entretenimiento a bordo,Servicio a bordo,Servicio de sala de piernas,Manejo de equipaje,Servicio de facturación,Limpieza
110661,4,0,4,2,4,4,4,4,3,2,5,4,4
77533,1,1,1,1,2,4,5,4,4,4,4,4,3
84561,1,1,1,3,4,1,4,4,3,5,2,3,4
1316,1,1,1,1,3,4,4,4,4,4,4,3,3
58233,2,4,2,3,2,2,2,2,5,5,4,3,2
66742,2,3,3,3,5,3,1,5,1,2,5,4,5
103672,2,2,2,2,5,5,5,5,3,3,4,5,5
31009,2,2,2,2,2,2,2,2,2,2,2,1,2
18246,4,2,2,2,5,4,3,4,4,3,4,3,4
27489,1,5,5,5,4,4,3,1,1,1,1,3,2
24121,1,3,1,5,1,3,5,4,2,2,3,5,5
22860,3,4,3,2,4,4,5,3,3,3,3,4,4
125329,3,3,3,3,5,4,5,4,4,4,4,3,5
8230,2,4,2,2,1,2,1,1,2,1,3,5,1
61157,1,1,1,1,3,5,4,5,5,5,5,4,5
83419,0,3,0,5,4,0,4,4,4,3,2,5,4
10934,2,2,5,2,2,2,2,2,4,3,2,2,2
72331,3,3,3,3,4,4,5,4,4,4,4,3,5
97677,2,4,2,4,5,2,5,5,4,3,3,1,5
20884,5,3,3,3,5,5,5,5,2,4,3,1,5
107335,1,1,4,1,4,5,5,4,4,4,4,4,5
51076,1,5,1,1,2,1,2,2,2,3,5,3,2
55876,1,1,1,1,3,5,4,5,5,5,5,4,4
72222,4,4,4,4,5,4,4,4,4,4,4,4,4
63546,2,2,2,3,5,2,5,5,1,2,4,2,5
17524,3,5,3,3,5,3,5,5,5,5,5,3,5
62557,2,2,2,4,1,2,1,1,1,5,3,3,1
28936,2,4,3,3,5,3,4,2,2,2,2,4,4
65594,4,1,5,2,5,5,5,5,4,4,3,2,5
31929,5,5,5,5,3,5,4,5,5,5,4,3,5
114760,2,2,2,2,4,4,5,5,5,5,5,5,3
124304,2,5,3,5,2,2,2,2,4,1,3,2,2
75316,1,1,1,1,5,3,4,5,5,5,5,3,5
86398,4,4,4,4,4,4,4,4,4,2,5,5,4
107798,0,1,1,3,3,5,4,3,3,3,3,4,4
5540,1,1,1,3,5,1,5,5,3,3,3,3,5
11439,1,5,4,4,1,1,1,1,2,4,1,4,1
18679,0,4,0,3,2,0,2,2,3,1,4,2,2
85043,2,2,2,2,3,5,4,5,5,5,5,3,3
128111,2,3,3,1,2,2,2,2,3,5,4,4,2
118746,4,5,4,3,4,5,5,4,2,4,1,5,5
70346,2,4,3,5,3,3,3,3,3,5,5,3,3
117391,2,4,2,2,3,2,3,3,4,2,4,3,3
52676,3,5,3,3,3,3,2,3,3,4,4,4,3
64390,1,0,1,3,4,1,4,4,3,4,5,4,4
76726,0,0,0,4,3,0,3,3,3,4,3,5,3
114862,5,5,5,5,2,5,2,2,5,2,5,4,2
73245,2,2,2,2,4,4,5,4,4,4,4,3,4
62783,4,1,3,3,4,4,4,4,1,2,4,5,4
68081,1,1,4,1,4,4,4,2,2,2,2,4,5
67453,3,4,3,1,2,4,4,1,1,3,1,5,4
66855,1,4,1,3,4,4,4,2,2,1,2,4,1
3789,2,2,2,3,1,2,1,1,4,2,4,2,1
19668,4,4,3,4,5,4,5,3,3,3,3,5,4
41139,3,5,3,1,5,3,2,5,4,2,2,3,5
64371,2,3,2,3,2,5,3,3,3,2,3,3,3
67363,0,4,0,1,5,4,5,3,3,0,3,4,4
47768,5,5,5,5,2,1,4,4,4,4,4,2,1
80798,1,1,1,1,4,4,4,4,4,5,4,3,4
88059,1,1,1,1,3,4,3,3,5,3,4,5,3
128939,2,2,2,2,2,5,5,4,4,4,4,4,4
44048,2,5,2,3,1,2,1,1,5,2,4,5,1
82583,2,2,2,3,4,2,4,4,4,5,4,4,4
109189,2,1,2,4,4,2,4,4,4,3,3,1,4
73991,4,2,4,4,4,4,4,4,4,3,4,3,4
100525,4,2,4,3,2,4,2,2,4,5,4,1,2
77726,2,3,3,3,2,2,2,2,3,5,4,1,2
76620,1,4,1,2,3,1,3,3,4,2,2,1,3
69007,5,5,5,5,4,4,4,4,4,3,5,5,4
60773,4,2,2,2,3,3,1,4,4,4,4,2,1
67619,3,3,3,3,2,4,5,5,5,5,5,5,5
43845,4,4,4,4,4,4,4,4,5,3,4,3,4
121517,3,3,3,4,2,3,2,2,4,3,3,4,2
104454,1,1,5,1,2,4,5,2,2,2,2,5,4
69172,1,0,1,3,5,1,5,5,5,1,1,1,5
116355,2,4,2,5,5,2,5,5,5,2,4,3,5
108333,2,2,2,1,1,2,1,1,3,2,5,4,1
60714,3,2,2,2,3,4,4,3,3,3,3,1,1
118040,3,3,3,3,5,4,4,4,4,4,4,5,3
24100,1,4,1,4,5,4,5,1,1,1,1,3,3
107036,1,1,1,1,3,1,3,3,3,3,5,3,3
34981,0,1,0,2,4,0,4,4,4,3,3,1,4
22960,3,3,3,3,2,2,2,2,4,5,5,3,2
87363,4,4,4,4,2,4,2,2,4,5,4,3,2
40735,2,2,2,2,3,5,5,5,5,5,5,3,2
87451,2,2,2,2,2,5,4,3,3,4,3,5,4
91436,1,4,1,1,2,5,5,1,1,1,1,4,4
54221,4,2,4,4,4,1,5,3,3,4,3,5,1
100419,4,1,4,2,2,4,2,2,3,2,3,4,2
81708,2,2,2,2,5,5,4,3,3,3,3,4,3
114033,5,0,4,2,2,4,2,2,5,3,5,3,2
98721,3,4,3,4,5,3,5,5,5,5,4,4,5
90304,2,5,2,1,1,2,1,1,3,2,4,5,1
60688,4,4,4,4,2,4,4,5,5,5,5,4,3
126853,4,4,4,2,4,4,4,4,2,5,2,3,4
102655,5,5,5,5,5,5,4,5,5,5,5,4,4
23240,2,3,2,3,3,2,2,3,1,5,4,1,3
85393,1,1,5,1,4,5,4,5,5,4,5,4,5
28245,2,1,2,4,3,3,4,5,5,2,5,2,3
97023,4,4,4,4,5,4,5,5,5,5,5,4,4
49061,4,5,5,5,4,4,4,4,1,3,5,3,4
128306,4,0,4,2,1,4,1,1,5,5,4,5,1
74973,1,4,1,2,3,1,3,3,4,5,4,4,3
88399,2,1,1,1,2,2,2,2,3,3,3,3,2
76614,4,5,5,5,5,3,3,4,4,3,4,4,3
9476,1,4,4,3,3,4,1,3,5,5,4,3,3
42806,2,2,1,2,2,2,2,4,4,4,4,4,5
24987,1,1,1,4,4,1,4,4,2,1,3,2,4
24222,1,5,5,5,2,3,3,1,1,1,1,3,3
102562,3,5,3,2,3,3,3,3,4,4,5,5,3
70710,5,5,5,5,4,4,4,5,5,5,5,3,4
53587,4,4,5,3,1,2,3,4,4,5,1,1,5
123355,3,3,3,3,3,5,5,5,5,5,5,4,4
116700,2,3,3,3,2,2,2,2,1,4,3,1,2
12624,3,3,3,2,1,3,1,1,1,5,3,4,1
85006,2,2,2,2,5,4,4,5,5,5,5,5,5
53986,2,4,2,2,2,4,3,5,5,5,5,5,4
14218,3,5,3,3,1,3,1,1,4,5,5,5,1
119479,2,2,2,1,2,2,2,2,5,4,4,5,2
17933,2,5,2,5,2,2,2,2,4,4,5,5,2
7494,1,1,1,1,5,5,5,5,2,3,5,5,5
11476,4,5,4,4,3,4,1,3,1,5,3,3,3
73645,3,3,3,3,4,4,5,5,5,5,4,4,5
105773,3,4,4,4,1,4,4,3,3,3,3,1,4
126049,4,4,4,4,3,5,4,5,5,5,5,4,5
10920,2,2,4,2,2,3,2,2,1,2,4,1,2
73499,4,5,5,5,1,4,1,1,3,5,4,3,1
75457,3,2,2,2,3,4,3,3,3,3,3,4,1
57300,4,4,4,4,3,5,5,4,4,4,4,5,3
86919,4,4,4,3,3,4,4,5,5,4,5,4,4
89775,1,3,1,3,4,1,4,4,4,1,4,1,5
29320,2,3,2,3,2,4,3,1,1,2,1,2,3
56203,2,2,2,2,5,4,4,4,4,4,4,4,4
55554,1,0,1,3,4,1,4,4,1,2,3,5,4
48275,2,3,1,4,4,1,5,4,4,3,3,4,4
75013,2,0,2,1,3,2,3,3,4,3,4,3,3
73795,0,5,0,2,3,5,5,4,4,4,4,4,4
113184,1,1,1,1,2,1,2,2,3,5,4,3,2
82729,3,3,5,3,3,4,5,4,4,4,4,4,5
129577,1,5,1,1,5,1,5,5,4,1,3,3,5
124789,4,4,4,4,5,4,5,5,3,4,5,5,5
39887,2,0,2,3,5,4,5,1,1,2,1,4,3
2859,3,3,3,3,5,3,2,3,3,3,3,3,2
69160,3,1,3,3,5,3,5,5,2,2,3,4,5
104812,2,3,2,4,1,2,5,1,4,4,5,3,1
73904,5,5,5,5,2,5,5,4,4,5,4,4,3
57425,1,4,1,1,2,1,5,2,3,5,4,4,2
120839,3,3,3,3,5,5,5,5,4,2,4,5,5
92265,5,5,5,5,4,5,5,5,5,5,5,3,4
63549,2,4,2,4,5,5,2,4,4,2,4,3,1
31921,2,0,3,3,5,3,5,5,4,4,4,4,5
98971,1,1,1,1,2,1,1,5,5,5,5,5,4
58083,3,5,5,5,3,2,3,3,3,1,2,4,3
82808,4,2,2,2,4,2,1,4,4,3,4,2,4
98449,4,0,4,4,5,4,5,5,5,3,4,3,5
115120,3,3,3,3,2,4,5,5,5,4,5,5,3
118550,5,5,4,5,3,4,5,4,4,4,4,5,4
113499,4,4,4,4,3,4,4,4,4,4,4,4,4
35012,2,2,2,2,5,5,5,5,3,3,4,4,5
1602,3,0,0,1,1,0,1,1,3,5,5,4,1
31350,2,5,2,3,1,2,1,1,5,3,5,5,1
40874,2,4,2,3,5,4,3,5,5,2,5,3,2
118316,4,4,4,4,4,5,4,3,3,3,3,4,3
87529,0,0,0,2,3,4,4,2,2,4,4,4,5
98306,1,1,1,1,2,5,4,4,4,4,4,4,3
65477,3,2,2,2,3,3,3,3,2,3,4,2,3
54297,2,5,2,4,2,5,4,4,4,2,4,5,3
101947,1,1,1,1,5,5,5,5,4,5,5,4,5
89138,2,2,2,2,4,3,5,4,4,4,4,3,3
40822,5,2,5,5,3,3,3,3,2,2,1,5,3
73179,3,3,3,3,3,5,4,4,4,5,4,5,4
61281,3,5,3,3,5,3,5,5,3,3,5,1,5
81476,2,4,3,4,1,3,3,2,2,2,2,4,4
95542,1,1,1,3,5,1,5,5,3,4,4,1,5
68158,4,4,4,4,2,4,4,4,4,4,4,3,5
56716,2,1,2,3,2,4,3,2,2,2,2,1,3
30301,3,3,3,3,4,3,4,4,1,5,4,3,4
52049,1,5,4,5,2,5,5,3,3,4,3,3,5
122615,3,1,3,3,4,3,4,4,1,2,4,1,4
61743,1,0,0,3,0,5,5,2,1,3,4,5,5
101610,5,5,5,5,5,4,4,3,3,4,3,5,4
76442,3,5,3,1,4,3,5,4,4,5,4,5,4
34474,4,2,2,2,1,1,3,3,3,4,3,4,4
83471,3,3,3,3,4,5,4,5,5,5,5,4,4
17333,2,3,3,3,5,3,3,2,2,2,2,1,3
2214,1,1,1,1,5,5,5,5,5,5,5,5,3
37701,2,4,2,3,2,2,2,2,3,3,5,5,2
49506,2,2,2,2,4,4,4,5,3,4,5,4,4
85242,2,0,2,1,3,2,3,3,4,5,4,2,3
58060,5,5,5,5,3,4,5,4,4,4,4,3,3
50341,4,4,4,4,4,4,4,4,3,2,5,5,4
35190,2,2,2,4,2,2,2,2,4,3,2,5,2
38572,2,4,2,2,4,2,4,4,4,3,4,5,4
103866,2,3,2,4,1,4,3,3,3,2,2,1,3
71724,2,4,2,1,3,2,3,3,4,5,5,5,3
30944,3,4,4,4,3,3,3,3,3,2,4,2,3
7359,2,4,2,3,3,5,4,5,5,2,5,5,4
40739,4,1,1,1,4,4,4,4,1,4,4,1,4
126931,1,1,1,1,3,4,5,5,5,5,5,4,5
116802,2,1,3,3,5,3,5,5,3,1,3,4,5
92133,2,5,3,1,2,3,2,2,4,4,4,3,2
32113,1,5,1,4,5,1,4,5,4,2,2,1,5
104513,3,3,3,3,3,4,5,5,5,5,5,3,4
21286,4,4,4,4,4,4,4,4,2,2,5,5,4
48985,2,0,1,4,3,1,3,3,5,1,4,3,3
111266,2,2,2,2,2,5,4,4,4,4,4,3,5
110691,2,4,3,2,5,3,5,5,5,3,4,3,5
73911,3,3,3,3,5,5,5,5,2,4,5,5,5
110681,1,4,1,4,5,1,5,5,5,4,4,3,5
73166,3,4,3,2,3,3,3,3,5,4,5,5,3
23632,3,2,2,3,2,2,3,2,3,5,3,4,2
35865,3,1,3,4,3,3,3,3,1,5,4,1,3
23154,5,5,5,3,5,2,1,4,4,5,4,1,5
32970,3,5,3,4,5,3,5,5,4,5,5,3,5
101469,0,0,0,3,4,5,4,5,5,5,5,3,4
119619,0,1,1,1,3,5,4,4,4,4,4,3,4
25878,2,2,5,2,5,5,5,5,5,1,1,3,5
117629,3,4,2,3,2,4,2,5,3,5,5,2,2
93264,1,1,1,5,1,1,1,1,3,4,5,3,1
49804,5,5,5,5,1,2,1,4,4,4,4,3,3
52821,3,3,3,4,3,5,5,1,2,1,2,5,5
47119,1,4,2,5,4,2,4,4,4,4,4,4,4
86328,1,1,1,1,4,4,5,4,4,4,4,4,3
117175,1,4,1,1,1,1,1,1,2,5,5,1,1
106763,1,4,1,1,4,1,4,4,4,4,5,4,4
20858,1,5,1,3,2,1,4,2,5,4,4,5,2
101524,3,5,3,4,2,3,2,2,4,5,4,4,2
122195,5,5,3,5,5,4,4,4,4,4,4,4,3
122808,2,2,2,3,5,2,5,5,1,5,4,4,5
119400,5,5,5,5,5,5,5,3,3,2,3,4,3
69353,2,2,2,2,3,4,4,5,5,5,5,3,3
2167,2,5,3,5,2,2,3,2,2,2,2,3,4
109130,4,4,4,4,5,4,5,5,5,5,5,4,5
30892,2,2,2,3,5,2,5,5,4,3,3,4,5
61376,5,5,5,5,2,4,5,4,4,4,4,3,4
119973,3,5,3,1,4,3,1,4,1,4,5,3,4
7905,3,1,1,1,3,2,3,3,4,4,4,3,3
93183,5,5,5,5,4,5,4,5,5,5,5,3,4
15116,4,1,1,1,4,4,4,4,4,2,4,3,4
87857,3,0,3,5,3,5,4,4,4,3,4,4,5
41975,4,5,4,1,4,4,4,4,3,4,4,5,4
97861,3,5,3,2,2,4,4,3,3,3,3,5,4
23662,4,4,4,4,1,1,3,4,4,4,3,1,3
42928,3,3,3,3,3,4,5,5,5,5,5,5,4
48973,2,0,2,4,4,2,4,4,2,4,1,2,4
20163,3,1,3,4,5,3,5,5,2,2,4,2,5
90546,5,0,5,3,1,5,1,1,5,2,5,5,1
58741,3,3,3,3,5,4,4,4,4,4,4,3,5
32636,2,3,3,3,5,3,5,5,4,2,3,4,5
25886,1,0,0,4,2,0,2,2,3,5,4,4,2
81829,3,5,3,1,1,3,1,1,5,4,4,4,1
76130,5,5,5,5,4,4,4,4,3,5,5,3,4
87673,2,4,4,4,1,3,3,2,2,2,2,1,2
113816,1,1,1,1,1,1,1,1,1,5,4,1,1
116675,3,4,4,4,4,3,4,4,3,2,3,4,4
118590,2,2,2,2,3,5,5,5,5,5,5,4,5
78806,3,4,3,5,1,3,1,1,4,2,4,5,1
110808,2,1,2,4,5,2,5,5,4,2,4,3,5
89067,2,2,2,2,4,5,4,3,3,4,3,4,5
107429,2,5,2,3,2,2,2,2,4,4,5,3,2
38017,5,5,5,3,3,5,3,3,1,4,3,2,3
64605,2,2,2,2,2,4,4,4,4,4,4,5,3
107678,4,4,1,1,5,4,5,5,3,1,3,2,5
95320,3,4,3,5,3,3,4,3,3,3,3,1,3
26148,5,5,5,5,3,5,2,3,3,3,3,1,5
94867,2,3,2,3,2,2,2,2,1,1,3,3,2
97370,1,4,1,4,3,1,5,3,2,4,3,3,3
95958,2,2,2,2,4,5,4,3,3,3,3,3,5
34879,3,3,3,2,1,3,1,1,5,2,5,5,1
62449,2,2,2,4,5,2,3,5,5,3,3,4,5
7754,4,2,4,3,1,4,4,4,4,4,4,1,3
44112,1,3,3,3,1,1,1,1,4,4,3,2,1
41900,1,1,1,1,3,5,2,4,4,4,5,4,3
21652,1,1,1,1,4,5,5,4,4,4,4,5,5
12608,4,5,4,5,1,4,1,1,3,3,4,5,1
128579,1,1,1,1,4,4,4,5,2,4,4,4,4
81254,2,2,2,2,4,4,4,4,4,4,4,4,5
90752,4,3,4,4,2,4,4,2,1,3,3,3,2
27572,3,4,3,3,3,5,5,5,5,3,5,5,3
112710,4,4,4,4,1,1,3,5,5,5,5,4,5
121043,2,1,2,3,1,2,4,1,3,1,4,4,1
36894,3,3,3,1,4,3,4,4,4,5,3,4,4
77143,2,2,2,4,1,2,1,1,3,4,3,2,1
55264,2,5,5,5,2,1,2,2,1,1,2,2,2
41447,3,3,3,3,5,4,4,4,4,4,4,5,3
62027,4,4,4,3,3,4,3,3,5,2,3,3,3
6548,1,1,1,1,5,4,5,5,5,5,5,5,5
39154,2,5,0,3,1,0,1,1,4,2,1,2,1
126286,4,2,4,4,3,4,3,3,2,4,4,3,3
25339,5,4,5,1,3,5,3,3,4,2,5,5,3
11509,1,4,1,4,2,1,2,2,3,5,4,3,2
2601,2,5,2,4,1,2,1,1,5,4,5,3,1
69787,2,4,2,1,2,5,5,1,1,2,1,4,3
92164,4,4,4,4,4,4,5,1,1,4,1,5,1
1318,3,3,3,3,3,5,5,5,5,5,4,3,4
110486,1,4,1,4,1,1,1,1,4,3,3,5,1
65854,2,4,2,4,2,4,1,1,1,2,1,5,4
89803,3,3,3,3,2,4,5,4,4,4,4,3,4
60437,4,4,4,4,3,3,3,3,4,3,4,4,3
58362,4,5,4,5,4,4,4,4,3,1,2,5,4
126243,3,4,3,1,5,3,1,5,3,3,3,1,5
100955,4,4,1,1,4,4,4,4,4,1,3,4,4
3813,3,3,3,1,5,3,2,5,4,4,4,4,5
93805,4,1,1,1,4,3,5,4,4,4,4,1,5
64451,4,5,4,4,1,4,1,1,5,5,5,4,1
99161,3,3,3,3,4,4,4,4,4,5,4,4,4
76515,3,3,3,3,5,5,5,5,3,3,5,3,5
91929,5,5,5,5,2,3,4,4,4,4,4,5,4
127440,5,5,5,5,5,4,5,4,4,4,4,3,4
100251,2,2,2,4,2,2,2,2,5,2,4,4,2
40412,0,3,0,4,4,0,4,4,3,2,3,1,4
100998,3,3,3,3,2,5,4,5,5,5,5,3,4
95513,1,0,0,3,3,4,3,2,2,1,2,1,1
93321,4,4,4,4,5,4,5,5,4,2,4,4,5
116738,1,5,5,2,4,5,5,3,3,5,3,5,4
15407,3,3,3,3,3,3,3,3,4,4,3,3,3
12155,5,2,2,2,5,5,5,5,2,2,3,3,5
25890,4,4,4,4,5,4,5,5,1,1,3,3,5
87047,2,2,2,2,2,1,1,4,4,4,4,1,1
83005,5,5,5,3,5,5,2,5,3,5,4,3,5
1034,1,5,4,4,3,4,4,3,3,3,1,3,3
15353,3,2,3,4,1,3,3,2,2,3,2,1,1
77302,2,5,2,5,2,2,2,2,3,3,5,3,2
117231,3,4,3,3,4,3,1,4,3,4,4,5,4
111447,2,3,2,2,2,1,2,2,3,3,4,4,2
22148,2,2,2,2,4,4,4,4,4,3,4,3,4
74885,4,1,4,4,5,5,4,5,5,5,5,4,3
55084,2,4,4,4,2,2,4,2,3,3,3,1,2
297,1,1,1,1,3,5,4,4,4,4,4,3,5
79820,2,2,2,2,3,4,5,4,4,4,4,4,5
8008,0,5,0,1,2,4,4,4,4,4,4,3,3
84653,4,4,4,3,2,4,2,2,4,5,4,5,2
105350,4,4,4,1,4,4,4,4,4,4,4,4,4
58610,3,1,3,3,5,4,3,3,3,3,3,1,3
76475,3,2,4,2,5,3,3,3,3,3,3,1,1
2311,1,2,1,4,4,1,4,4,4,1,3,1,4
13195,5,2,3,2,5,5,5,5,2,5,2,1,5
7315,1,4,0,4,5,4,2,4,4,0,5,4,4
14660,2,4,2,4,5,5,5,3,3,2,3,5,4
96186,2,1,1,1,3,3,3,1,1,2,1,1,1
8784,2,1,2,2,4,2,2,2,2,2,2,3,1
43732,1,2,4,3,4,4,4,4,2,3,4,4,4
110923,4,2,4,3,4,4,4,4,1,3,3,4,4
101615,3,3,3,2,3,3,3,3,3,5,5,4,3
4756,3,4,3,1,3,3,3,3,5,3,5,3,3
63259,3,3,3,3,4,4,5,5,5,5,5,5,3
32920,4,5,4,2,4,5,1,2,2,4,2,4,4
78988,2,2,2,2,3,5,5,4,4,4,4,5,5
32308,5,5,5,5,2,1,1,4,4,4,5,2,4
92890,1,1,1,1,2,4,5,5,5,4,4,4,3
37222,2,1,1,3,4,1,4,4,4,5,5,4,4
106061,0,0,0,2,5,5,5,3,3,3,3,3,5
121903,3,4,5,2,1,5,1,1,5,2,5,5,1
35120,5,3,3,3,5,5,5,5,2,2,1,1,5
92093,5,0,5,4,5,5,2,5,5,2,4,3,5
126722,2,2,2,3,3,2,3,3,4,4,3,3,3
49689,4,1,4,4,4,4,2,4,4,4,5,2,3
101933,3,5,3,1,4,5,5,4,4,3,4,3,5
107,4,4,4,4,2,4,5,5,5,5,5,5,3
125315,1,4,0,2,2,4,4,3,3,0,3,5,3
83376,2,5,2,1,5,2,5,5,3,2,3,5,5
41165,2,5,0,4,3,0,3,3,4,2,4,5,3
36961,2,2,2,2,2,2,2,2,4,5,4,5,2
119189,3,5,5,5,3,3,3,3,4,3,2,1,3
125233,5,5,5,3,1,5,1,1,4,3,5,3,1
80006,2,3,2,4,1,3,3,3,3,2,3,4,2
26015,2,1,2,3,1,2,4,1,4,1,3,3,1
39238,0,0,0,3,3,4,4,4,4,4,4,4,3
83302,1,5,5,5,1,1,1,1,4,2,4,3,1
28682,1,4,4,4,2,3,4,1,1,1,1,4,3
74849,2,2,5,2,2,4,4,4,4,4,4,5,5
80624,5,5,5,3,5,5,5,5,3,3,5,3,5
13848,4,1,1,1,4,4,4,4,4,5,1,1,4
112027,3,5,3,4,5,3,5,5,1,2,5,1,5
90439,1,1,1,1,3,4,4,4,4,4,4,5,3
122631,2,5,2,5,4,2,5,4,2,1,1,3,4
85086,1,1,1,1,5,5,4,3,3,3,3,4,3
126479,3,3,3,3,3,3,3,3,3,4,3,1,3
24764,2,4,4,4,1,3,3,2,2,2,2,2,3
66823,2,2,2,3,5,2,5,5,4,2,4,4,5
79450,3,1,5,5,4,4,4,3,3,4,3,2,1
67783,1,1,1,3,3,1,3,3,2,3,3,4,3
20640,3,4,3,3,4,4,5,2,2,3,2,5,4
63173,2,3,2,2,4,5,5,5,5,5,5,5,5
46472,3,4,4,4,2,4,4,3,3,3,3,3,1
126298,2,2,2,2,2,2,2,2,1,3,3,3,2
82865,4,4,4,2,3,4,3,3,4,5,4,5,3
39880,1,4,0,1,2,0,2,2,4,1,1,4,2
43572,4,4,4,3,3,4,3,3,3,2,2,4,3
85375,2,4,4,4,4,3,2,3,3,2,2,3,3
42077,5,3,3,3,5,5,5,5,3,2,3,4,5
29966,3,0,3,4,5,3,5,5,2,3,5,4,5
20472,3,4,4,4,3,3,3,3,1,1,3,1,3
3115,2,2,2,2,5,5,4,4,4,5,4,3,3
104116,4,5,4,1,2,4,2,2,3,5,4,5,2
38498,3,3,3,3,2,4,5,3,3,4,3,1,2
51665,1,5,0,1,1,0,1,1,2,1,4,4,1
44976,4,1,1,1,4,4,4,3,3,3,4,4,4
67961,4,5,5,2,5,4,5,5,4,3,5,5,5
52092,4,1,1,1,4,4,4,4,5,3,5,3,4
49699,3,3,3,3,4,4,4,4,3,5,2,5,4
105486,2,2,2,2,4,4,4,5,5,5,5,5,4
94310,4,4,4,4,5,4,4,4,4,4,4,3,3
42334,3,2,3,4,4,3,4,4,4,1,3,1,4
123878,3,0,3,2,4,3,5,4,4,2,2,3,4
51859,2,5,4,5,2,2,2,2,4,2,4,2,2
29739,4,4,4,4,5,4,5,4,4,4,5,3,4
60178,1,4,1,5,2,1,2,2,4,5,5,5,2
63135,2,3,3,3,4,4,4,2,2,2,2,3,3
36189,3,3,3,2,1,3,1,1,3,4,2,2,1
20108,1,2,4,2,2,4,4,1,1,1,1,3,3
34854,2,2,5,2,4,4,4,4,5,1,5,5,4
51206,2,2,2,1,4,2,2,4,1,3,5,1,4
16248,2,2,3,2,4,4,4,4,5,3,5,2,4
85497,3,4,4,4,1,4,1,1,3,2,3,4,1
111092,1,5,1,5,4,1,4,4,4,5,4,4,4
95664,2,4,2,2,2,2,2,2,4,3,3,1,2
116419,5,2,5,3,3,2,3,5,5,5,5,1,3
121597,1,4,1,3,3,4,4,2,2,1,2,2,4
113422,5,5,4,5,5,4,5,4,4,4,4,3,4
35314,1,1,1,1,3,3,4,1,1,1,1,1,2
78560,4,4,3,3,3,3,2,3,5,4,4,5,3
59039,1,1,1,3,1,1,1,1,2,3,3,2,1
114294,1,1,1,4,1,1,1,1,2,3,3,1,1
5204,2,1,2,2,3,5,4,4,4,4,4,4,3
81021,1,2,1,3,2,4,4,1,1,1,5,4,1
31709,4,5,4,3,4,4,4,4,4,2,5,3,4
38890,2,2,2,2,5,3,4,2,2,2,2,1,2
124923,2,2,2,3,5,2,5,5,4,3,4,5,5
45764,4,5,4,4,3,4,3,3,5,5,2,4,3
11775,4,1,4,3,2,4,2,2,4,1,2,4,2
106544,1,1,5,1,5,5,4,5,5,5,5,4,4
97628,1,4,4,4,1,1,1,1,1,4,4,4,1
114783,2,4,2,5,2,2,2,2,5,5,5,5,2
79257,4,5,4,4,2,4,2,2,3,2,4,5,2
4154,3,3,3,3,4,3,3,4,4,4,4,2,1
95871,1,3,3,3,4,3,2,1,1,2,1,2,3
88907,2,4,2,3,4,2,4,4,5,2,3,4,4
56258,2,4,4,4,2,2,2,2,2,1,2,1,2
22905,3,5,0,4,2,5,4,2,2,0,2,4,4
16997,2,3,3,3,3,3,3,3,1,5,5,1,3
5609,5,5,3,5,5,4,4,4,4,4,4,3,5
36383,3,4,3,2,4,4,5,1,1,3,1,5,3
116556,3,5,3,4,5,3,5,5,4,2,5,2,5
37501,1,1,1,1,5,4,5,5,3,5,3,2,5
83075,2,1,1,4,4,1,4,4,1,4,3,2,4
99118,0,4,0,5,1,0,1,1,5,5,5,5,1
29822,2,2,2,2,5,4,2,4,4,4,5,1,5
50554,4,5,4,2,3,4,3,3,4,4,4,4,3
40991,4,4,4,1,4,4,5,4,5,3,4,4,4
30788,4,4,4,4,5,4,4,1,2,3,2,4,4
89266,3,3,3,3,3,5,5,5,5,5,5,5,4
40453,1,1,5,1,4,1,3,5,5,5,5,4,3
129743,2,3,3,3,2,2,2,4,3,3,3,2,2
105446,1,1,1,1,3,4,3,3,5,3,5,4,3
94569,4,2,2,2,5,1,2,4,4,4,4,4,4
104957,4,4,4,4,3,4,4,5,5,5,5,5,3
33765,3,5,5,5,3,2,3,3,5,1,5,1,3
111776,4,0,5,2,5,4,4,5,3,4,5,4,4
97324,5,5,5,5,4,4,4,4,5,4,4,4,4
92076,2,4,4,4,2,2,2,2,2,1,3,2,2
99576,3,5,5,5,5,4,4,3,3,3,3,4,2
17999,2,5,5,5,2,2,2,2,4,1,4,1,2
103379,5,5,5,5,2,4,4,4,4,4,4,5,4
1315,4,5,5,3,3,5,3,3,5,3,5,5,3
51045,3,0,3,1,3,3,3,3,4,3,5,5,3
34076,3,1,3,3,2,3,5,2,2,4,4,2,2
127837,4,4,4,4,3,4,5,4,4,5,4,3,3
80950,1,5,1,5,5,5,4,2,2,1,4,4,4
78917,4,4,4,4,5,5,5,5,5,5,5,5,4
53569,2,1,1,2,1,1,1,1,3,2,5,5,1
108003,3,1,3,4,4,4,3,5,5,3,3,4,3
25495,5,0,5,1,4,5,4,4,3,4,3,3,4
36536,2,2,2,4,5,2,5,5,5,5,2,4,5
68043,2,2,3,2,5,4,5,5,5,5,5,3,3
78276,4,4,4,2,4,4,4,4,5,4,5,5,4
79302,1,5,5,5,1,1,1,4,3,4,3,1,1
